TWDB Survey Number,TCEQ PWS Code,PWS Name,Wholesale System?,Water Use Survey Form Type,PWS System Class
1103543,TX2120099,WRIGHT CITY WSC 2,N,Municipal Long,Water Supply Corporation
1103544,TX1013310,HARRIS COUNTY MUD 400 - WEST,N,Municipal Long,District 
1103545,TX0200415,SOUTH MEADOWS EAST,N,Municipal Long,Private/IOU
1103550,TX0340067,HOLLY SPRINGS WSC WEST METER,N,Municipal Long,Water Supply Corporation
1103555,TX0940094,SCHERTZ SEGUIN LOCAL GOVERNMENT CORPORAT,Y,Municipal Short,Institutions/Facilities
1103558,TX1010339,STONETOWN ROYAL COACH TRAILS MHP,N,Municipal Short,Mobile Home Park
1103588,TX1010821,FAIRVIEW GARDENS MHP,N,Municipal Short,Mobile Home Park
1103589,TX1010760,SUBURBAN MOBILE HOME PARK 2,N,Municipal Short,Mobile Home Park
1103598,TX1012281,CITY OF PASADENA EL CARY ESTATES,N,Municipal Long,Municipal
1103611,TX0370054,RUSK RURAL WSC LOOP 343 PLANT,N,Municipal Long,Water Supply Corporation
1103612,TX0370053,RUSK RURAL WSC US 69 PLANT,N,Municipal Long,Water Supply Corporation
1103641,TX0790553,FORT BEND COUNTY MUD 192,N,Municipal Long,District 
1103683,TX0790354,CITY OF SUGAR LAND RIVER PARK,N,Municipal Long,Municipal
1103695,TX0790543,FORT BEND COUNTY MUD 194,N,Municipal Long,District 
1103719,TX0180032,CRYSTAL CLEAR WATER AIRPORT,N,Municipal Long,Private/IOU
1103784,TX0270126,WILDERNESS COVE,N,Municipal Long,Private/IOU
1103795,TX0190021,RIVERBEND WATER RESOURCES DISTRICT,N,Municipal Long,Private/IOU
1103796,TX0040059,LAMAR IMPROVEMENT DISTRICT,N,Municipal Long,District 
1103798,TX0200706,BRAZORIA COUNTY MUD 22,N,Municipal Long,Municipal
1103799,TX0720058,ALFORD RENTALS,N,Municipal Short,Private/IOU
1103800,TX0790550,WILLOW POINT MUD,N,Municipal Long,Municipal
1103801,TX0830037,METRO WATER SYSTEMS,Y,Municipal Short,District 
1103802,TX1013479,HARRIS COUNTY IMPROVEMENT DISTRICT 18,N,Municipal Long,District 
1103803,TX1013511,HARRIS COUNTY MUD 494,N,Municipal Long,Municipal
1103804,TX1013526,BAUER RANCH SUBDIVISION,N,Municipal Long,Private/IOU
1103805,TX1050180,JP AND LP RENTALS,N,Municipal Short,Private/IOU
1103806,TX1070254,LAKE VIEW MGMT & DEVELOPMENT DIST LONG C,N,Municipal Long,Private/IOU
1103808,TX1460174,MONTEBELLO UTILITY,N,Municipal Long,Municipal
1103809,TX1460175,BELLA VISTA,N,Municipal Long,Private/IOU
1103810,TX1700822,SJRA GRP SW TREATMENT PLANT,Y,Municipal Short,Authority
1103811,TX1700829,EAST MONTGOMERY COUNTY MUD 5,Y,Municipal Short,District 
1103812,TX1700845,LAKE CONROE TERRACE WATER SYSTEM,N,Municipal Short,Private/IOU
1103813,TX1700852,ESTATES WOODLAND II,N,Municipal Long,Private/IOU
1103814,TX1700853,GRAND ESTATES,N,Municipal Long,Private/IOU
1103815,TX1700859,WOODRIDGE MUD,N,Municipal Long,Municipal
1103816,TX1840182,HIGHLAND TERRACE APARTMENTS,N,Municipal Short,Private/IOU
1103818,TX1890018,SHAFTER MINE,N,Municipal Short,Private/IOU
1103819,TX2270403,TRAVIS COUNTY MUD 18,N,Municipal Long,Municipal
1103820,TX2350075,HALEPASKA COUNTRY LOTS,N,Municipal Short,Mobile Home Park
1103822,TX2490089,WILDWOOD NATURISTS RESORT WATER SYSTEM,N,Municipal Short,Water Supply Corporation
1103823,TX0200520,RIVERWOOD SUBDIVISION WATER SYSTEM,N,Municipal Long,Private/IOU
1103825,TX0360122,BARROW RANCH,N,Municipal Long,Private/IOU
1103826,TX1110116,BENTWATER ON LAKE GRANBURY,N,Municipal Long,Private/IOU
1103828,TX2200100,BLUE MOUND ESTATES,N,Municipal Long,Private/IOU
1103829,TX1840133,BOLING RANCH ESTATES,N,Municipal Long,Private/IOU
1103830,TX2200343,CARSON RANCH,N,Municipal Long,Private/IOU
1103831,TX1460163,CEDAR CREEK WATER SYSTEM,N,Municipal Long,Water Supply Corporation
1103832,TX0180082,CHINA SPRING RANCHES,N,Municipal Long,Private/IOU
1103834,TX0360114,COLES CROSSING,N,Municipal Long,Private/IOU
1103835,TX0200604,COLONY TRAILS SUBDIVISION,N,Municipal Long,Private/IOU
1103836,TX1700416,CONROE RESORT,N,Municipal Long,Private/IOU
1103837,TX1260012,CROWLEY II ACRE SUBDIVISION,N,Municipal Long,Private/IOU
1103838,TX1630045,DANCING BEAR,N,Municipal Long,Private/IOU
1103839,TX1700264,DEERWOOD SUBDIVISION,N,Municipal Long,Private/IOU
1103840,TX0610261,ELM RIDGE WCID,N,Municipal Long,District 
1103842,TX0010039,DOGWOOD HILLS EAST,N,Municipal Long,Private/IOU
1103843,TX2120097,EAST LAKE WOODS,N,Municipal Long,Private/IOU
1103844,TX1330154,FALLING WATER SUBDIVISION,N,Municipal Long,Private/IOU
1103845,TX0880010,FANNIN COMMUNITY,N,Municipal Long,Private/IOU
1103847,TX1050131,LA VENTANA WATER SUPPLY SYSTEM,N,Municipal Long,Water Supply Corporation
1103848,TX1700719,LAKE CREEK FALLS,N,Municipal Long,Private/IOU
1103849,TX1700661,LAKEWOOD ON LAKE CONROE POA,N,Municipal Long,Private/IOU
1103850,TX0490044,LINDSAY PURE WATER CO SOUTH RIDGE,N,Municipal Long,Private/IOU
1103851,TX1340019,LONDON WATER SYSTEM,N,Municipal Long,Water Supply Corporation
1103852,TX0840229,LONE PINE SUBDIVISION,N,Municipal Long,Private/IOU
1103853,TX2340045,MACBEE SUD JACKSON,N,Municipal Long,Private/IOU
1103854,TX1110112,MALLARD POINTE SUBDIVISION,N,Municipal Long,Private/IOU
1103855,TX0080051,MEADOWVIEW ESTATES,N,Municipal Long,Private/IOU
1103856,TX0080059,MEADOWVIEW ESTATES II,N,Municipal Long,Private/IOU
1103857,TX1630036,MEDINA VALLEY WATER SUPPLY CO,N,Municipal Long,Water Supply Corporation
1103858,TX2490047,MESA RIDGE SUBDIVISION,N,Municipal Long,Private/IOU
1103859,TX0720037,MOUNTAIN LAKES ADDITION,N,Municipal Long,Private/IOU
1103860,TX2200329,NORTH FORK ESTATES,N,Municipal Long,Private/IOU
1103861,TX1700695,OAK TREE SUBDIVISION,N,Municipal Long,Private/IOU
1103862,TX0200597,PALOMA ACRES SUBDIVISION,N,Municipal Long,Private/IOU
1103863,TX1110115,PENINSULA ADDITION,N,Municipal Long,Private/IOU
1103864,TX0610233,PONDEROSA RANCH,N,Municipal Long,Private/IOU
1103866,TX2200348,PRAIRIE RIDGE ESTATES,N,Municipal Long,Private/IOU
1103867,TX2490056,REATTA ESTATES,N,Municipal Long,Private/IOU
1103868,TX1460149,REMINGTON PLACE,N,Municipal Long,Private/IOU
1103869,TX1840130,SADDLE CLUB ESTATES,N,Municipal Long,Private/IOU
1103870,TX1330155,SADDLEWOOD SUBDIVISION,N,Municipal Long,Private/IOU
1103871,TX2200338,SAVANNA ESTATES,N,Municipal Long,Private/IOU
1103872,TX0200599,SAVANNAH PLANTATION SUBDIVISION,N,Municipal Long,Private/IOU
1103873,TX0080056,SETTLERS ESTATES SEC II,N,Municipal Long,Private/IOU
1103874,TX0610238,SHALE CREEK COMMUNITY,N,Municipal Long,Private/IOU
1103875,TX1460158,SOUTHERN CROSSING WATER SYSTEM PHASE 2,N,Municipal Long,Private/IOU
1103876,TX0610236,STONE VALLEY FARM,N,Municipal Long,Private/IOU
1103877,TX0200624,STONERIDGE LAKE SUBDIVISION,N,Municipal Long,Private/IOU
1103878,TX1700621,TEXABA SUBDIVISION,N,Municipal Long,Private/IOU
1103879,TX0460223,TEXAS COUNTRY WATER,N,Municipal Long,Private/IOU
1103880,TX2200344,THE RESORT AT EAGLE MOUNTAIN LAKE,N,Municipal Long,Private/IOU
1103881,TX0490030,TIMBER CREEK ADDITION,N,Municipal Long,Private/IOU
1103882,TX0610032,TOWN OF LAKEWOOD VILLAGE,N,Municipal Long,Private/IOU
1103883,TX0610203,TRAIL CREEK WATER SYSTEM,N,Municipal Long,Private/IOU
1103884,TX2270379,TRAVIS COUNTY MUD 11,N,Municipal Long,District 
1103885,TX1840134,TREETOP ESTATES,N,Municipal Long,Private/IOU
1103886,TX1630040,VALENTINE RANCH,N,Municipal Long,Private/IOU
1103887,TX2200341,VAN ZANDT FARMS,N,Municipal Long,Private/IOU
1103888,TX1650084,WARREN ROAD SUBDIVISION WATER SUPPLY,N,Municipal Long,Private/IOU
1103889,TX0610237,WILLOW SPRINGS ADDITION,N,Municipal Long,Private/IOU
1103890,TX1700648,WOODLAND OAKS SUBDIVISION,N,Municipal Long,Private/IOU
1103891,TX1840138,WOODLANDS OF PARKER COUNTY & OLD BANK,N,Municipal Long,Private/IOU
1103934,TX0110052,THE COLONY MUD 1E,N,Municipal Long,District 
1103944,TX2280039,DEER RUN AND WHITE ROCK CITY MARINA,N,Municipal Short,Private/IOU
1103976,TX1610022,HOLIDAY HARBOR SUBDIVISION,N,Municipal Long,Private/IOU
1103980,TX0200650,BRAZORIA COUNTY MUD 39,N,Municipal Long,District 
1104007,TX0660017,CITY OF SAN DIEGO GLOSSBRENNER UNIT,N,Municipal Long,Institutions/Facilities
1104044,TX1013494,HARRIS COUNTY MUD 502,N,Municipal Long,District 
1104045,TX1013530,HARRIS COUNTY MUD 530,N,Municipal Long,District 
1104046,TX0790562,FORT BEND COUNTY MUD 134D,N,Municipal Long,District 
1104048,TX1013531,HARRIS COUNTY MUD 531,N,Municipal Long,District 
1104060,TX2270375,WILBARGER CREEK MUD 2,Y,Municipal Short,District 
1104068,TX1700837,MONTGOMERY COUNTY MUD 105,N,Municipal Long,District 
1104071,TX1013372,HARRIS COUNTY MUD 449,N,Municipal Long,District 
1104073,TX1013612,HARRIS COUNTY WCID 161,N,Municipal Long,District 
1104079,TX0610272,DENTON COUNTY FWSD 11-C,N,Municipal Long,District 
1104084,TX1013522,HARRIS COUNTY MUD 504,N,Municipal Long,District 
1104088,TX1700753,EAST MONTGOMERY COUNTY MUD 6,N,Municipal Long,District 
1104100,TX2270386,KELLY LANE WCID 2,N,Municipal Long,District 
1104101,TX2120007,CARROLL WSC WELL 3,N,Municipal Long,Water Supply Corporation
1104106,TX0320019,NORTHEAST TEXAS MWD PITTSBURG PLANT,Y,Municipal Short,District 
1104108,TX0010055,LANDING AT HICKORY RIDGE,N,Municipal Short,Mobile Home Park
1104119,TX1013532,HARRIS COUNTY MUD 495,N,Municipal Long,Municipal
1104120,TX1870165,LAKE LIVINGSTON OAKRIDGE NORTH,N,Municipal Long,Municipal
1104121,TX2270388,TRAVIS COUNTY MUD 13,N,Municipal Long,Municipal
1104122,TX2270373,LAKESIDE WCID 2-C,N,Municipal Long,District 
1104123,TX2270371,LAKESIDE WCID 2-B,N,Municipal Long,District 
1104128,TX1700860,MONTGOMERY COUNTY MUD 127,N,Municipal Long,District 
1104129,TX1290053,KAUFMAN COUNTY MUD 14,N,Municipal Long,District 
1104130,TX1700866,MONTGOMERY COUNTY MUD 141,N,Municipal Long,District 
1104131,TX1013586,HARRIS COUNTY MUD 537,N,Municipal Long,District 
1104132,TX2270408,LAKESIDE WCID 1,N,Municipal Long,District 
1104133,TX2270409,LAKESIDE WCID 2-A,N,Municipal Long,District 
1104134,TX2270410,LAKESIDE WCID 2-D,N,Municipal Long,District 
1104214,TX0100110,LAKEHILLS HOMESTEAD & RV PARK,N,Municipal Short,Mobile Home Park
1104216,TX0190094,COUNTRY PARADISE MOBILE HOME & RV PARK,N,Municipal Short,Mobile Home Park
1104218,TX0860136,BERNHARD TRAILER PARK,N,Municipal Short,Mobile Home Park
1104220,TX1070255,BETHEL ASH WSC OTT PLANT,N,Municipal Long,Water Supply Corporation
1104221,TX1910158,RANCH HAND APARTMENTS,N,Municipal Short,Private/IOU
1104230,TX1013563,HARRIS COUNTY MUD 319,N,Municipal Long,District 
1104304,TX0790566,FORT BEND COUNTY MUD 132,N,Municipal Long,District 
1104349,TX1050157,MID-TEX UTILITIES,N,Municipal Long,Municipal
1104352,TX1013198,HUFFMAN HOLLOW APARTMENTS,N,Municipal Short,Institutions/Facilities
1104363,TX0720034,EQUESTRIAN ESTATES,N,Municipal Short,Mobile Home Park
1104468,TX1550143,HERITAGE MINISTRIES,N,Municipal Short,Private/IOU
1104469,TX1080067,MILITARY HWY WSC LAS RUSIAS,N,Municipal Long,Water Supply Corporation
1104470,TX2270374,LAZY NINE MUD,Y,Municipal Long,District 
1104471,TX2270417,LAZY NINE MUD 1B,N,Municipal Long,District 
1104472,TX1110100,BRAZOS REGIONAL PUA SURFACE WATER ADVANC,Y,Municipal Short,Municipal
1104473,TX2400043,LOS BOTINES WSC,N,Municipal Long,Water Supply Corporation
1104474,TX1700727,CHANTICOR SERIES,N,Municipal Short,Mobile Home Park
1104475,TX1700644,NORTH LAKE ESTATES,N,Municipal Long,Municipal
1104478,TX0200144,FRONTIER WATER,N,Municipal Long,Mobile Home Park
1104481,TX1700864,MAGNOLIA RESERVE WATER PLANT,N,Municipal Long,Municipal
1104482,TX1020095,NORTH PARK MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104483,TX1330176,SADDLE MOUNTAIN WATER COOPERATIVE,N,Municipal Long,Water Supply Corporation
1104484,TX1330175,SKY HARBOR RANCHETTES WATER SYSTEM,N,Municipal Long,Water Supply Corporation
1104485,TX0020015,DEYS RV AND MOBILE PARK,N,Municipal Short,Mobile Home Park
1104487,TX0080019,COUSHATTE CAMPGROUND,N,Municipal Short,Institutions/Facilities
1104488,TX0100091,CIELO RIO RANCH WATER SYSTEM,N,Municipal Long,Water Supply Corporation
1104489,TX0100092,BRIDLEGATE SUBDIVISION,N,Municipal Long,Municipal
1104490,TX0100096,LATIGO RANCH SUBDIVISION,N,Municipal Long,Private/IOU
1104492,TX0110043,RIVER OAKS TRAILER PARK,N,Municipal Short,Mobile Home Park
1104493,TX0130019,HILLTOP MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104496,TX0150084,SAWS NORTHEAST,N,Municipal Long,Municipal
1104497,TX0150275,JBSA - MEDINA,N,Municipal Short,Institutions/Facilities
1104498,TX0150539,OLIVER RANCH,Y,Municipal Short,Municipal
1104500,TX0160014,STONEGATE SUBDIVISION WATER SYSTEM,N,Municipal Long,Private/IOU
1104502,TX0190074,LEROYS MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104503,TX0200055,OAK HOLLOW MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104504,TX0200137,SHADY OAKS MHP,N,Municipal Short,Mobile Home Park
1104505,TX0200159,LINCECUM WATER POWERS ADDITION,N,Municipal Short,Institutions/Facilities
1104507,TX0200183,CREEKSIDE MHC,N,Municipal Short,Mobile Home Park
1104508,TX0200227,MORELAND SUBDIVISION,N,Municipal Short,Mobile Home Park
1104509,TX0200277,MALLARD LAKE CLUB,N,Municipal Short,Institutions/Facilities
1104510,TX0200358,BAYOU COLONY SUBDIVISION,N,Municipal Short,Private/IOU
1104511,TX0200379,COUNTRY OAKS ARBOR MHP,N,Municipal Short,Mobile Home Park
1104512,TX0200409,WOLFE AIR PARK,N,Municipal Short,Institutions/Facilities
1104513,TX0200435,AUTUMN SHADOWS MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104514,TX0200461,MARLIN MARINA WATER SYSTEM,N,Municipal Long,Water Supply Corporation
1104515,TX0200488,TWIN LAKES CLUB,N,Municipal Short,Institutions/Facilities
1104516,TX0200550,SUBURBAN GARDEN TRAILER PARK,N,Municipal Short,Mobile Home Park
1104517,TX0200566,OAK MEADOWS ESTATES SUBDIVISION,N,Municipal Short,Mobile Home Park
1104518,TX0200632,SOUTH HATFIELD TRAILER COURT,N,Municipal Short,Mobile Home Park
1104519,TX0200659,BRAZORIA COUNTY MUD 55,N,Municipal Long,District 
1104520,TX0200665,KUCERA FARMS SUBDIVISION,N,Municipal Short,Private/IOU
1104521,TX0200670,MARIA ELENAS MOBILE HOMES,N,Municipal Short,Mobile Home Park
1104522,TX0200707,COUNTRY CROSSROADS MHP,N,Municipal Short,Water Supply Corporation
1104523,TX0210045,CAROUSEL MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104525,TX0250014,BROWN COUNTY WID 1,Y,Municipal Short,District 
1104526,TX0260037,LITTLE OAK FOREST SUBDIVISION,N,Municipal Short,Private/IOU
1104527,TX0270088,PATRIOT RV PARK BURNET,N,Municipal Short,Mobile Home Park
1104528,TX0270134,STONE MOUNTAIN SUBDIVISION,N,Municipal Short,Private/IOU
1104529,TX0270141,RIO ANCHO SUBDIVISION,N,Municipal Short,Private/IOU
1104530,TX0270148,SUMMIT SPRINGS,N,Municipal Long,Private/IOU
1104531,TX0280018,GBRA LULING PLANT,Y,Municipal Short,Authority
1104534,TX0350014,SKYWATER WSC,N,Municipal Long,Water Supply Corporation
1104535,TX0360126,OAKS AT HOUSTON POINT,N,Municipal Short,Private/IOU
1104536,TX0410007,MCWHORTERS LIVE OAK LODGE,N,Municipal Short,Mobile Home Park
1104537,TX0450052,LAZY RIVER MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104539,TX0460182,TEXAS 281 RV PARK,N,Municipal Short,Mobile Home Park
1104540,TX0570078,DALLAS COUNTY PARK CITIES MUD,Y,Municipal Short,Municipal
1104542,TX0610060,WOODHAVEN MHC,N,Municipal Short,Mobile Home Park
1104544,TX0610224,OLD STONY ESTATES,N,Municipal Short,Private/IOU
1104545,TX0610232,LAKEVIEW WATER COOP,N,Municipal Long,Private/IOU
1104547,TX0610266,BEACH AND TENNIS CLUB HOA,N,Municipal Short,Private/IOU
1104548,TX0620016,BLUE BONNET YOUTH RANCH,N,Municipal Short,Institutions/Facilities
1104550,TX0700080,COMING OF CHRIST FULL GOSPEL CHURCH,N,Municipal Short,Institutions/Facilities
1104551,TX0710112,SAN ISIDRO MHP,N,Municipal Short,Mobile Home Park
1104552,TX0720021,SHADY OAKS MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104553,TX0720045,HORSEMANS RANCH WS,N,Municipal Long,Private/IOU
1104554,TX0720057,BUNKHOUSE WATER SYSTEM,N,Municipal Short,Private/IOU
1104555,TX0720059,3D BUNKHOUSE PWS,N,Municipal Short,Water Supply Corporation
1104556,TX0740051,NORTH TEXAS MWD - BONHAM WTP,Y,Municipal Short,District 
1104558,TX0790383,GOLDENROD WSC,N,Municipal Short,Private/IOU
1104559,TX0790500,FORT BEND COUNTY MUD 182,N,Municipal Long,District 
1104560,TX0790504,TEJAS LAKES SUBDIVISION,N,Municipal Short,Private/IOU
1104561,TX0790510,CRYSTAL LAKE ESTATES,N,Municipal Short,Private/IOU
1104562,TX0790532,FORT BEND COUNTY MUD 134B,N,Municipal Long,Municipal
1104563,TX0790548,FORT BEND COUNTY MUD 206 VICTORIAN GARDE,N,Municipal Long,Municipal
1104564,TX0790560,FULSHEAR MUD 3A,N,Municipal Long,District 
1104565,TX0840046,WINDSONG PARK,N,Municipal Short,Mobile Home Park
1104566,TX0840153,GULF COAST WATER AUTHORITY TX CITY,Y,Municipal Short,Authority
1104567,TX0840267,RAIN RIVER ESTATES,N,Municipal Long,Private/IOU
1104568,TX0860080,ROYAL OAKS APARTMENTS,N,Municipal Long,Private/IOU
1104569,TX0910139,HERITAGE ESTATES,N,Municipal Short,Private/IOU
1104570,TX0910140,MUNSON POINT PROPERTY OWNERS ASSOCIATION,N,Municipal Short,Private/IOU
1104571,TX0910147,ROCK CREEK RESORT,N,Municipal Short,Private/IOU
1104572,TX0920023,EJ WATER COMPANY,N,Municipal Long,Private/IOU
1104573,TX0930036,HIGHWAY 90 ESTATES,N,Municipal Short,Private/IOU
1104574,TX0930046,SHADY OAKS MHP,N,Municipal Short,Mobile Home Park
1104575,TX0950070,GRAND CASTLE ESTATES,N,Municipal Long,Private/IOU
1104577,TX1000071,LITTLE BIG HORN SERVICES,N,Municipal Long,Private/IOU
1104578,TX1010322,WHITE OAK MANOR MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104579,TX1010348,CITY OF HOUSTON UD 5 - KINGWOOD,N,Municipal Long,Municipal
1104580,TX1010349,GREENS ROAD MOBILE HOME COMMUNITY,N,Municipal Short,Mobile Home Park
1104581,TX1010459,EL DORADO MOBILE HOME COMMUNITY,N,Municipal Short,Mobile Home Park
1104582,TX1010574,APACHE MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104584,TX1010584,WESTFIELD MEADOWS,N,Municipal Short,Mobile Home Park
1104585,TX1010603,CYPRESS VILLAGE TRAILER & RV PARK,N,Municipal Short,Mobile Home Park
1104586,TX1010613,WHEAT MEADOW MOBILE HOME PARK SECTION II,N,Municipal Short,Mobile Home Park
1104587,TX1010639,CANAL TERRACE SUBDIVISION,N,Municipal Long,Private/IOU
1104588,TX1010658,ALDINE OAKS MHP,N,Municipal Short,Mobile Home Park
1104589,TX1010667,TEPATITLAN MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104590,TX1010674,COUNTRY ROAD PARK,N,Municipal Short,Mobile Home Park
1104591,TX1010689,BALABAN APARTMENTS 1,N,Municipal Short,Private/IOU
1104592,TX1010691,BLUEBONNET MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104593,TX1010737,LAKE HOUSTON STORAGE,N,Municipal Short,Mobile Home Park
1104594,TX1010743,MELROSE MHP,N,Municipal Short,Mobile Home Park
1104595,TX1010805,WOODLOCH MHP,N,Municipal Short,Mobile Home Park
1104596,TX1010812,ELIZONDO RV PARK,N,Municipal Short,Mobile Home Park
1104597,TX1010832,NORTH POINT VILLA,N,Municipal Short,Mobile Home Park
1104598,TX1010914,HIGHLAND MEADOWS MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104599,TX1011028,BALABAN APARTMENTS 2,N,Municipal Short,Mobile Home Park
1104600,TX1011112,CYPRESSWOOD MHP,N,Municipal Short,Mobile Home Park
1104601,TX1011268,FAIRVIEW MOBILE HOME COMMUNITY,N,Municipal Short,Mobile Home Park
1104603,TX1011501,COUNTRY LIVING APARTMENTS,N,Municipal Short,Private/IOU
1104604,TX1011553,O ACES MHP,N,Municipal Short,Mobile Home Park
1104605,TX1011585,CITY OF HOUSTON DISTRICT 73,N,Municipal Long,Municipal
1104606,TX1011593,CITY OF HOUSTON DISTRICT 82,N,Municipal Long,Municipal
1104607,TX1011594,CITY OF HOUSTON BELLEAU WOODS,N,Municipal Long,Municipal
1104608,TX1011638,COUNTRY LIVING MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104610,TX1011902,CITY OF HOUSTON WILLOW CHASE,N,Municipal Long,Municipal
1104611,TX1011925,SRALLA MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104612,TX1011955,PEEK ROAD UTILITIES,N,Municipal Long,Municipal
1104613,TX1011957,MOUNT HOUSTON SQUARE,N,Municipal Short,Mobile Home Park
1104614,TX1011973,TIMBERCREST VILLAGE,N,Municipal Short,Mobile Home Park
1104615,TX1011984,SUNSET MOBILE HOME PARK 1,N,Municipal Short,Mobile Home Park
1104617,TX1012019,R&K WEIMAN MHP,N,Municipal Short,Mobile Home Park
1104618,TX1012166,MILLER MHP,N,Municipal Short,Mobile Home Park
1104619,TX1012333,ACORN VILLAGE MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104621,TX1013055,GREENLAND SQUARE SUBDIVISION WS,N,Municipal Short,Private/IOU
1104622,TX1013058,TWIN OAKS MHP HARRIS,N,Municipal Short,Mobile Home Park
1104623,TX1013084,SUGARBERRY PLACE,N,Municipal Short,Mobile Home Park
1104624,TX2490077,HAWK RIDGE,N,Municipal Short,Municipal
1104625,TX2490057,HIGHLAND HILLS,N,Municipal Short,Municipal
1104626,TX2490018,T L WATER JONES ACRES,N,Municipal Short,Mobile Home Park
1104627,TX2460162,LIBERTY GREENLINE,N,Municipal Long,Municipal
1104628,TX2460050,BRUSHY BEND PARK,N,Municipal Short,Municipal
1104629,TX2410054,STRAIGHTWAY TRAINING CENTER,N,Municipal Short,Municipal
1104630,TX2410043,VILLAGE ESTATES MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
1104632,TX2370096,KICKAPOO PRESERVE SUBDIVISION,N,Municipal Short,Municipal
1104633,TX1013111,LINCOLN SQUARE SUBDIVISION PWS,N,Municipal Short,Mobile Home Park
1104634,TX1013144,CLASSIC PINES SUBDIVISION,N,Municipal Short,Mobile Home Park
1104635,TX1013153,IMPERIAL VALLEY MHC,N,Municipal Short,Mobile Home Park
1104636,TX1013159,HUNTERS VILLAGE SUBDIVISION,N,Municipal Short,Private/IOU
1104637,TX1013178,HARRIS COUNTY MUD 281,N,Municipal Long,District 
1104638,TX1013193,CORNERSTONE MOBILE HOME COMMUNITY,N,Municipal Short,Mobile Home Park
1104639,TX1013200,CEDAR CREEK FOREST MOBILE HOME COMMUNITY,N,Municipal Short,Mobile Home Park
1104640,TX1013205,HARRIS COUNTY LEADERSHIP ACADEMY,N,Municipal Short,Institutions/Facilities
1104641,TX1013247,TIDWELL FOREST NEW SUBDIVISION,N,Municipal Short,Private/IOU
1104642,TX1013249,LAZY ACRES MOBILE HOME PARK,N,Municipal Short,Mobile Home Park
